repo,sha,message,date,author
dspy,61619c16104fba39da00a19aecb369e103aa0068,"Remove LiteLLM caching from LM (#8742)

* avoid attribute error in cache get

* Update cache.py",2025-08-31T15:08:24Z,Omar Khattab
dspy,da482fdee1560de668f9ada9ecf764cb13c8548b,"Replace ujson by orjson (#8655)

* port to orjson from ujson

* init

* some fixes

* fix demo serialization

* add json mode

* remove decoding

* fix nested example

* remove redundant decoding

---------

Co-authored-by: Aadya Chinubhai <aadyachinubhai@gmail.com>",2025-08-29T08:07:39Z,Chen Qian
dspy,5d8b08004a6bbb5aaad9a15e2ad9af0d7ca2ee6b,Fix __call__ to forward in dspy.GEPA tutorial (#8719),2025-08-27T13:03:38Z,Lakshya A Agrawal
dspy,361473cb5fe29c91d0ee7b4fddc2967115f4f80f,fix unrecognized links (#8711),2025-08-26T03:58:33Z,TomuHirata
dspy,72d2cfc1ecc20506b76c3bf1ec082fe0f3b64702,"Fix GEPA docstring format (#8710)

* fix GEPA docstring format

* Fix GEPA docstring format to eliminate griffe warnings

- Convert custom parameter format to proper Google-style docstring
- Change 'Parameters:' to 'Args:' for mkdocstrings compatibility
- Organize parameters into logical sections with clear comments
- Add missing parameters (skip_perfect_score, add_format_failure_as_feedback)
- Maintain all configuration information while fixing format

Fixes griffe warnings about parameters not appearing in function signature.

* add ntoe section",2025-08-26T03:48:42Z,TomuHirata
dspy,3dfbf6c29f38d8b7aeb73df8ac55bb3d619914c7,"Add type hints and fix doc string of SIMBA (#8707)

* add type hints and fix doc string of simba

* remove duplication",2025-08-25T15:29:33Z,TomuHirata
dspy,1967f4aaa8d1e4954794251e7489b6097822b62d,"Bump gepa version - Fix unexpected dependencies being pulled from gepa, Add progress bar, Ensure failing metrics do not continue running (#8701)

* Bump GEPA to v0.0.5

* Fix #8699 and raise on exception issue

* Bump gepa to 0.0.6

* Bump gepa to 0.0.7",2025-08-25T04:54:19Z,Lakshya A Agrawal
dspy,8388495d8809fc1b9d9e90839d532b04cc13fc37,"Change how `forward` is patched to avoid warning on explicit `forward` call (#8700)

* Suppress warning on patch

* different patch",2025-08-24T08:57:15Z,Chen Qian
dspy,3b53ba188c51475837a7e1678b0b34c0bf793f7c,Update README.md,2025-08-22T11:16:05Z,Omar Khattab
dspy,1263fd55c0f4ab76a943b4810e90781ca2f90f33,"Validate GEPA metric signature (#8697)

* Validate GEPA metric signature

* Update gepa.py

* Update gepa.py",2025-08-22T11:03:04Z,Omar Khattab
dspy,c58c733bd8e0bbe3b2a00270616817fcc0bbe2d9,revert patch safely (#8696),2025-08-22T02:44:30Z,Chen Qian
dspy,64015698fc461a8291a113740f99cc0adf0fe081,Handle gpt-5-nano as reasoning model (#8693),2025-08-21T14:44:05Z,Omar Khattab
dspy,43e241e4e2002d2905246b12c99e7e617bba734b,"Fix issues in BAMLAdapter (#8654)

* init

* increment

* fix various issues on bamlAdapter

* lint",2025-08-21T14:24:37Z,Chen Qian
dspy,84a4b7e598f86fb0e4db986d32800d843820ddfc,"[Fork of #8665] Fix mlflow gepa (#8691)

* Fix MLFlow issue

* Ruff

* Fix bug in bootstrap_finetune

* Fix inf recursion in bootstrap_trace_data

* Fix variable names

* First working version

* Working with Module inheritance

* Centralize bootstrap_trace

* Ruff

* Fix imports

* Ruff

* Fix imports

* Address TomeHirata suggestions

* Use patch

---------

Co-authored-by: Lakshya A Agrawal <lakshya.aagrawal@gmail.com>",2025-08-21T14:23:11Z,Chen Qian
dspy,9029c3b75027bc7374b49e78b8b41974fe7e2d52,"Support OpenAI response api in LM (#8692)

* support response api

* nit

* comment",2025-08-21T14:19:21Z,TomuHirata
dspy,6bea90f792c5dcc759089523cc2dd74cc9e36b3e,"Update index.md (#8684)

Updated pip install command to include extra dependencies inside quotes",2025-08-20T13:05:25Z,bikash119
dspy,2ba68a13330ac23b202087dc0904451d32a705d4,"Allow custom chunk type in stream (#8679)

* allow custom chunk type in stream

* add comment

* move imports",2025-08-20T09:07:32Z,Chen Qian
dspy,ccd2f1943d71ca7d49d546062b7f92536227a655,chore: fix error message: gpt-5o -> gpt-5 (#8686),2025-08-20T06:11:21Z,Shangyin Tan
dspy,97b68a693f12da4e2393b001bbc8750e069399be,Add type hints for Module.__call__ and Module.acall to return Prediction (#8681),2025-08-19T10:35:20Z,James Summerfield
dspy,577ddc806a89906b497734d4c2308b1b89573d57,add test to ensure saving backward compatibility (#8680),2025-08-19T10:26:59Z,Chen Qian
dspy,c698547aa0590e7a469f3f4105b2914cd4456150,"Warn on deprecated requires_permission_to_run (#8635)

* Warn on deprecated requires_permission_to_run

* Update mipro_optimizer_v2.py

* raise on requires_permission_to_run=True",2025-08-18T15:09:38Z,TomuHirata
dspy,76ef0485ff1f7f746fde9772c3b67d3add3231e7,Fixed ollama example (#8669),2025-08-16T12:32:21Z,RevanthGundala
dspy,1b90b4b7410c45f2c9bedaec2afa6b273c3248a2,add guide on adapters (#8671),2025-08-16T12:31:50Z,Chen Qian
dspy,e8c0df7a79be581cca64f0287818ae78a8e7b90f,Fix broken GEPA tutorial links (#8660),2025-08-14T19:02:36Z,Lakshya A Agrawal
dspy,d1f034dc114ec7666280c4691e177f878891fc98,Merge branch 'release-3.0.1',2025-08-14T17:39:49Z,Github Actions
dspy,e8b102abeed4de5115b9a9154ebceb23e04b650f,Update versions,2025-08-14T17:39:48Z,okhat
dspy,43ee1d967c2473d4cd40fcdac0df3625ee936f81,Update use-cases.md (#8646),2025-08-14T15:05:28Z,Bogireddy Sai Prasanna Teja Reddy
dspy,8850b1f891bae484c7fa237ceaeee6adcc6ba4e2,Use pydantic's `ConfigDict` for config; filter litellm warnings (#8659),2025-08-14T15:05:13Z,Kurt McKee
dspy,d836fd8f3ae53ac7262081d9fc25500c53d05a8c,"Remove hardcoded model list from OpenAIProvider file (#8649)

* update openai model list

* remove hardcoded list

* increment

* revert unexpected formatting

* style

---------

Co-authored-by: Zach Parent <zachparent@duck.com>",2025-08-14T14:51:11Z,Chen Qian
dspy,5268d3de877e5ad6576cb142aa87ea20f56431a6,"Add GEPA Unit Tests, and fix Evaluate call bug in GEPA (#8647)

* Fix `Evaluate` bug in GEPA

* Add GEPA Unit Test

* Ruff

* Pin gepa==0.0.4",2025-08-14T08:07:36Z,Lakshya A Agrawal
dspy,f3de1cdfdc47af9fd7f180e5c2d5fe1327500979,"Raise explicit error on not meeting reasoning model's requirement  (#8650)

* fix raising error

* fix test

* use pytest match",2025-08-14T07:55:21Z,Chen Qian
dspy,801680db8b250edbb69a7f9555e7cde69c935337,"Add type hints for UsageTracker (#8636)

* add type hints for UsageTracker

* Update dspy/utils/usage_tracker.py

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update dspy/utils/usage_tracker.py

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>",2025-08-14T05:45:40Z,TomuHirata
dspy,34090a255de362647ab0c8eb29d9acdf8307b154,"Fix GEPA PAPILLON notebook (#8645)

* Add GEPA PAPILLON example

* Add facility support GEPA tutorial

* Add GEPA FSA example

* Update GEPA PAPILLON example

* Minor improvement in GEPA logs

* Remove unintended print statement

* Add GEPA AIME example

* Add documentation to GEPA AIME example

* Add GEPA Docs

* Fix doc builds

* Add GEPA to Docs

* Add Notebooks

* Update GEPA api.md

* Update All GEPA documentation links

* Ruff

* Improve Notebook rendering

* Update GEPA.md

* Fix title

* Fix PAPILLON notebook",2025-08-13T19:13:45Z,Lakshya A Agrawal
dspy,abe6487d6e2091a5a59f901a82d7e84850025d81,"[Review] Add GEPA Examples and Documentation (#8640)

* Add GEPA PAPILLON example

* Add facility support GEPA tutorial

* Add GEPA FSA example

* Update GEPA PAPILLON example

* Minor improvement in GEPA logs

* Remove unintended print statement

* Add GEPA AIME example

* Add documentation to GEPA AIME example

* Add GEPA Docs

* Fix doc builds

* Add GEPA to Docs

* Add Notebooks

* Update GEPA api.md

* Update All GEPA documentation links

* Ruff

* Improve Notebook rendering

* Update GEPA.md

* Fix title",2025-08-13T18:56:39Z,Lakshya A Agrawal
dspy,1eca6cb188463ba19d6de8b0c055c409b423ef2d,Raise TypeError on return_outputs in evaluate kwargs (#8644),2025-08-13T18:51:52Z,Isaac Miller
dspy,73f2d32c663923641926457143210f15f05685b2,"Lazy import of gepa package (#8638)

* lazy import of gepa

* lint

* remove unnecessary file

* nit

* remove import test",2025-08-13T15:24:12Z,TomuHirata
dspy,a16d23b043ddcf76e02b55f8468b730c5a5fe8c0,Flexible handling of `dspy.ToolCalls` parsing (#8563),2025-08-13T15:09:06Z,Chen Qian
dspy,18e3ba13133b9edf92290921dc589700f6eee7d5,revert doc dep change (#8641),2025-08-13T07:45:21Z,TomuHirata
dspy,ed3895ea2cb37649cad76a817854cdb3e308821f,"Add API ref for GEPA (#8639)

* Add api ref for GEPA

* fix imports

* update dep

* tmp change for the pipeline",2025-08-13T07:41:57Z,TomuHirata
dspy,d8b7d1c176eefee9b43302f11cc13b92bcc5e179,Merge branch 'release-3.0.0',2025-08-12T21:05:18Z,Github Actions
dspy,9b417a67778438b65ad417720477a17dccdd3bc9,Update versions,2025-08-12T21:05:16Z,okhat
dspy,c45423df288bc8e8b67642e8f6bbdbbfc1030012,"Update GEPA's reflection_lm (#8633)

* Update reflection_lm

* Ruff",2025-08-12T17:57:27Z,Lakshya A Agrawal
dspy,8f773dc75e34da21b89480e8bc71df503d5ab5fc,Update GEPA version (#8628),2025-08-12T02:54:46Z,Lakshya A Agrawal
dspy,96536ea11f75515dde897d93ad4cfd5bd87bf919,remove instruction for save_field_meta (#8627),2025-08-12T02:31:39Z,TomuHirata
dspy,f68e87b44145316bdc925b22ef98f86e8013a302,"Migrate from `set-output` to `$GITHUB_OUTPUT` usage (#8557)

This change resolves deprecation warnings
thrown during GitHub workflow runs.

https://github.blog/changelog/2022-10-10-github-actions-deprecating-save-state-and-set-output-commands/",2025-08-12T00:32:15Z,Kurt McKee
dspy,26248897242cfad6efb7119946613c71dc921240,"Add GEPA (Genetic-Pareto) Optimizer (#8624)

* Add GEPA Draft

* Add GEPA paper to README

* Improve GEPA Interface

* Add Instruction Proposal function (commented)

* Update imports

* Fix README

* Add track_best_outputs

* Fix auto_budget bug

* Fix bug in TraceData type

* Fix ruff checks",2025-08-12T00:10:00Z,Lakshya A Agrawal
dspy,44ba438432a598e7d4f2f5c0c0499df543e52ae4,"Fix BootstrapFinetune  example in index doc and add basic tests for `bootstrap_finetune`.  (#8435)

* done

* done

* done

* format

* done

* Revert specific files to commit c3962172

* fix set_lm

* fix

* fix testing

* lint

* link the tutorial to index sessions for clarification

* resolve comments

* format

---------

Co-authored-by: Omar Khattab <okhat@users.noreply.github.com>",2025-08-11T19:05:23Z,Hangzhi
dspy,f875dc5832c5eee4a39ac239604467f8fbe41c58,Merge branch 'release-3.0.0b4',2025-08-11T16:44:56Z,Github Actions
dspy,c8eff4fac66768e52379f1018ce56e7cec7547e8,Update versions,2025-08-11T16:44:56Z,okhat
dspy,a949aa946826ad3f5b9ff50a5dad792b80271a4d,"update deduplicate (#8623)

Since python 3.6 Dict are ordered, the former source has been updated to new method of deduplication in 2017.  
The gain is quite significant for example:
FUNCTION                   MEAN (ms)       MEDIAN (ms)
dict version (new)           124.5                  123.6
set version   (old)            165.5                  171.8",2025-08-11T15:55:56Z,Grégory Salvan
dspy,d44b65f70e673602c8bc3e1f8cc92f7d2c3b1c84,remove requires_permission_to_run (#8552),2025-08-11T15:55:46Z,TomuHirata
dspy,880d63b5a8d3ac584066f61de40174c8e1305503,"remove history and callbacks from module saving (#8599)

* remove history and callbacks from module saving

* ruff",2025-08-11T15:52:06Z,arnavsinghvi11
estudo-grafos,1a45ad45edaa26e2fdab87d77437cf4afe0ae708,"docs: atualiza README com todas melhorias implementadas

Documenta 15 melhorias significativas no projeto:

Seção 'Novidades Recentes (2025)' inclui:

Navegação e UX (5 melhorias):
- Menu hamburger responsivo mobile
- FloatingActionMenu consolidado
- Breadcrumb navigation
- Página 404 personalizada
- Atalho Cmd+K para busca

Busca e Filtros (4 melhorias):
- 48 itens indexados
- Filtros por categoria
- Contador de resultados
- Busca em título e conteúdo

Conteúdo Expandido (4 melhorias):
- 20 questões no quiz (12 novas)
- Exercícios de Conjuntos (5)
- Exercícios de Grafos (5)
- Dados externalizados

SEO e Performance (5 melhorias):
- Meta descriptions completas
- Open Graph tags
- 16+ keywords
- Build sem erros
- 13 rotas estáticas

README agora reflete estado atual do projeto.",2025-11-22T11:26:05Z,anderson-ufrj
estudo-grafos,10ee1941e48bcaf45960218dfe72b4bb6f53c6f1,"fix: corrige erros de TypeScript no build

Resolve erros de compilação identificados no build:

Correções:
- FloatingActionMenu: adiciona fallback para pageTitle opcional
- Usa defaultTitle quando pageTitle é undefined
- Exercícios: substitui PageNavigation por Breadcrumb
- Breadcrumb é o componente correto para navegação hierárquica

Resultado:
✓ Build compilado com sucesso
✓ 13 rotas estáticas geradas
✓ Todas páginas otimizadas
⚠ Apenas warnings de metadataBase (não críticos)

Site pronto para produção.",2025-11-22T11:25:12Z,anderson-ufrj
estudo-grafos,f185b8e86eff4a4c321b69961feb5cff09fe796e,"feat: adiciona metadata SEO nas páginas de exercícios

Inclui metadata específica nas páginas de exercícios:

Exercícios de Conjuntos:
- Title: Exercícios de Conjuntos
- Description detalhada dos 5 exercícios
- Keywords: conjuntos, produto cartesiano, potência

Exercícios de Grafos:
- Title: Exercícios de Grafos
- Description com tópicos avançados
- Keywords: grafos, adjacência, Kruskal, Euler

Melhora indexação específica de cada página
em motores de busca, permitindo usuários
encontrarem diretamente os exercícios.",2025-11-22T11:23:25Z,anderson-ufrj
estudo-grafos,fef8b4d22e2571988f7d6a97a1fbbca3e2cfb961,"feat: melhora SEO com metadata completa e Open Graph

Expande metadata do site para otimização SEO:

Metadata adicionada:
- Title template dinâmico para subpáginas
- Description detalhada (170 caracteres)
- 16 keywords relevantes incluindo algoritmos
- Open Graph tags para redes sociais
- Twitter Card configurada
- Robots index/follow habilitado
- Locale pt_BR definido

Keywords incluem:
- Conceitos: grafos, matemática discreta
- Algoritmos: Dijkstra, Kruskal, Floyd-Warshall, BFS, DFS
- Tópicos: caminho Euleriano, árvore geradora, matriz adjacência
- Instituição: IFSULDEMINAS, Muzambinho

Melhora indexação em buscadores e preview
ao compartilhar em redes sociais.",2025-11-22T11:22:56Z,anderson-ufrj
estudo-grafos,1bd9932e2dba3c69221be3c8d41d3d520fba8c7f,"feat: adiciona menu hamburger responsivo no mobile

Implementa navegação mobile completa e otimizada:

Funcionalidades:
- Menu hamburger com ícone animado (3 linhas ↔ X)
- Dropdown expansível com todas as páginas
- 6 links principais (Início, Teoria, Exercícios, Quiz, Roteiro, PDF)
- Fecha automaticamente ao clicar em link
- Botões reorganizados para mobile (busca + dark mode + menu)
- Navegação desktop mantida intacta (hidden md:flex)

Design:
- Ícones com transição suave
- Links com hover cinza claro
- Borda superior separando dropdown
- Padding adequado para touch (44px mínimo)
- Dark mode totalmente suportado

Melhora drasticamente UX mobile, permitindo
acesso fácil a todas seções do site.",2025-11-22T11:22:12Z,anderson-ufrj
estudo-grafos,fafe86562d73ad8e2ff0ef5a64c0a5c9e77e1ac7,"feat: adiciona contador e filtros de categoria na busca

Implementa melhorias significativas na busca:

Funcionalidades:
- Contador de resultados (ex: '12 resultados encontrados')
- Filtros por categoria (Todos, Teoria, Exercícios, Recursos)
- Botões de filtro com pills responsivas
- Filtro ativo destacado em verde
- Filtros aparecem apenas quando há busca ativa
- Contador em cabeçalho fixo dos resultados

Comportamento:
- Clicar em categoria filtra resultados existentes
- 'Todos' remove filtro e mostra tudo
- Estado de categoria persiste durante digitação
- Design responsivo com flex-wrap

Melhora navegabilidade quando há muitos
resultados, permitindo refinar busca rapidamente.",2025-11-22T11:20:52Z,anderson-ufrj
estudo-grafos,6b457824f819ebdc0d831f310e5c7511bca336dd,"feat: atualiza índice de busca com novas páginas

Expande base de dados de busca adicionando:

Novas entradas:
- Exercícios de Conjuntos (5 exercícios resolvidos)
- Exercícios de Grafos (5 exercícios avançados)
- Quiz Interativo (20 questões, 3 níveis)
- Roteiro de Estudo (plano semanal)
- Material de Referência (PDFs)

Total de itens indexados: 48 (antes: 43)

Categorias:
- Teoria: 18 itens
- Exercícios: 3 itens
- Recursos: 3 itens
- Algoritmos: 6 itens
- Conceitos: 18 itens

Permite que usuários encontrem rapidamente
todo o conteúdo novo criado via busca.",2025-11-22T11:19:46Z,anderson-ufrj
estudo-grafos,bf8a78a2c7eb28333a285d27575e21ad317a36dd,"refactor: extrai dados do quiz para arquivo separado

Organiza estrutura do projeto separando dados de lógica:

Mudanças:
- Cria app/lib/data/quiz-questions.ts centralizado
- Move interface Question para arquivo de dados
- Adiciona campo difficulty (Básico/Intermediário/Avançado)
- Adiciona 12 novas questões (total: 20 questões)
- Refatora quiz/page.tsx para importar dados

Novas questões cobrem:
- Grafos bipartidos e coloração
- Algoritmos BFS/DFS e estruturas de dados
- Floyd-Warshall e árvores geradoras mínimas
- Florestas e grafos planares avançados
- Operações de conjuntos e produto cartesiano
- Caminhos Eulerianos avançados

Facilita manutenção e permite reutilização
dos dados em outros componentes futuramente.",2025-11-22T11:19:01Z,anderson-ufrj
estudo-grafos,3d40b3a4d6deadc2c8d871da8f2273e239a1c6ae,"feat: adiciona atalho de teclado Cmd+K para busca

Implementa atalhos de teclado na barra de busca:

Funcionalidades:
- Cmd+K (Mac) ou Ctrl+K (Windows/Linux) foca no input
- ESC fecha resultados e limpa busca
- Previne comportamento padrão do navegador
- Adiciona ID ao input para permitir foco programático
- Atualiza placeholder mostrando atalho (⌘K)
- Ajusta padding-right para acomodar texto do atalho

Melhora significativa na UX permitindo acesso
rápido à busca sem uso do mouse.",2025-11-22T11:17:11Z,anderson-ufrj
estudo-grafos,cc8515c665c18bc7ba26692f74076e3f2c14c28d,"refactor: integra FloatingActionMenu nas páginas

Substitui botões flutuantes individuais pelo novo
componente FloatingActionMenu consolidado em:
- /teoria/conjuntos
- /exercicios/conjuntos
- /exercicios/grafos

Benefícios:
- Remove sobreposição de botões no mobile
- Organiza ações em menu expansível elegante
- Reduz imports desnecessários
- Melhora UX com animações suaves
- Mantém todas funcionalidades (print, share, focus, progress)

Páginas agora usam um único componente FAB ao invés
de 4 componentes separados.",2025-11-22T11:16:23Z,anderson-ufrj
estudo-grafos,0a71ec1688bad8dc750476ac23e99f3be6cd7633,"feat: cria componente FloatingActionMenu consolidado

Implementa menu FAB (Floating Action Button) que consolida
todos os botões flutuantes em um único componente organizado:

Funcionalidades:
- Botão principal verde que abre/fecha menu
- Animação de rotação 45° ao abrir (vira X vermelho)
- 4 ações organizadas verticalmente:
  * Imprimir (PrintButton)
  * Compartilhar (ShareButtons)
  * Modo Foco (FocusMode)
  * Progresso (ProgressBadge)
- Labels com tooltip ao hover
- Animações suaves de entrada/saída
- Responsivo para mobile
- Suporte completo a dark mode

Resolve problema de sobreposição de botões
flutuantes e melhora UX mobile significativamente.",2025-11-22T11:15:14Z,anderson-ufrj
estudo-grafos,c9fc379ff6470365887f1723626cc1beacc75039,"feat: adiciona página de exercícios de grafos

Cria página completa com 5 exercícios avançados:
- Classificação de grafos (direção, ciclicidade, conectividade)
- Cálculo de graus e verificação do Teorema do Aperto de Mão
- Construção de matriz de adjacência com tabela visual
- Análise de caminhos, ciclos e caminhos Eulerianos
- Algoritmo de Kruskal para árvore geradora mínima

Recursos implementados:
- Resolução passo a passo detalhada
- Tabelas e visualizações com destaque colorido
- Caixas de dicas com conceitos importantes
- Design responsivo com dark mode
- Navegação breadcrumb e progresso
- Componentes de compartilhamento

Resolve link quebrado e fornece conteúdo
educacional avançado sobre teoria dos grafos.",2025-11-22T11:14:29Z,anderson-ufrj
estudo-grafos,52fd60fddff1dfb0ae712dfce51d340447980448,"feat: adiciona página de exercícios de conjuntos

Cria página dedicada aos exercícios de conjuntos com:
- 5 exercícios resolvidos passo a passo
- Operações básicas (união, interseção, diferença)
- Produto cartesiano com cálculo de cardinalidade
- Conjunto das partes com demonstração completa
- Propriedades distributivas verificadas
- Aplicação prática em grafos
- Design consistente com caixas coloridas
- Navegação breadcrumb
- Suporte a dark mode
- Componentes de progresso e compartilhamento

Resolve problema de link quebrado e oferece
conteúdo educacional essencial sobre fundamentos.",2025-11-22T11:12:05Z,anderson-ufrj
estudo-grafos,ad386e7fce9aaf00632e49c1ec10e4e9a417be8c,"feat: adiciona página 404 personalizada

Cria página de erro 404 customizada com:
- Design responsivo com tema do site
- Ícone de grafo para manter identidade visual
- Grid com 3 links principais (Início, Teoria, Exercícios)
- Links adicionais para Quiz, Roteiro e Referências
- Mensagem criativa usando analogia de grafos
- Suporte completo a dark mode
- Dica para usar a busca

Melhora experiência do usuário quando acessa rotas
inexistentes, oferecendo navegação fácil de volta
ao conteúdo.",2025-11-22T11:10:28Z,anderson-ufrj
estudo-grafos,533cfecad7eacc7a317d966e4873f17c12bb3308,"chore: remove componente Navigation.tsx não utilizado

Remove componente Navigation.tsx que não está sendo usado
em nenhuma página do projeto. Todas as páginas modernas
utilizam ModernHeader com navegação inline.

Reduz manutenção desnecessária de código morto.",2025-11-22T11:09:37Z,anderson-ufrj
estudo-grafos,42bcb8b80046aaac286d73002cdd4c93a6d26821,"fix: refatora VLibras com componente client-side e tipos customizados

Cria implementação correta do VLibras:
- Novo componente VLibras.tsx (client-side)
- useEffect para inicialização após montagem
- Tipos customizados em types/vlibras.d.ts
- Suporte a atributos vw, vw-access-button, vw-plugin-wrapper
- Remove script inline do layout
- Aguarda carregamento do script antes de inicializar

Resolve problema do botão VLibras não aparecer.
Widget agora inicializa corretamente no cliente.",2025-11-13T21:49:40Z,anderson-ufrj
estudo-grafos,92e0852cf60eb492b0548d8cd192b5cde67e1f4a,"fix: corrige atributos customizados do VLibras para TypeScript

Altera atributos VLibras de vw="""" para data-vw="""":
- data-vw=""true"" (compatível com TypeScript)
- data-vw-access-button=""true""
- data-vw-plugin-wrapper=""true""
- Limpa comentários desnecessários no PageNavigation

Resolve erro de build no Vercel onde TypeScript
não reconhecia os atributos customizados do VLibras.
Build agora passa com sucesso.",2025-11-13T21:46:34Z,anderson-ufrj
estudo-grafos,e09fba1b92f9373c1914b93fc014670183f4890e,"feat: integra VLibras para acessibilidade em Libras

Adiciona widget VLibras do Governo Federal:
- Script oficial do vlibras.gov.br
- Botão flutuante de acessibilidade
- Tradução automática do conteúdo para Libras
- Widget configurado no layout principal
- Compatível com SSR do Next.js

Torna o site acessível para pessoas surdas,
permitindo tradução de todo conteúdo textual
para Língua Brasileira de Sinais (Libras)",2025-11-13T21:38:46Z,anderson-ufrj
estudo-grafos,53fb9e6d0f98eda9a74f5e4eddd6999d5e9cbdd2,"feat: add interactive quiz with 8 questions

Creates new /quiz page with comprehensive features:
- 8 multiple-choice questions covering all topics
- Topics: basic graphs, theorems, Euler, trees, matrices,
  algorithms, sets, planar graphs
- Real-time score tracking and progress bar
- Visual feedback (green correct, red incorrect)
- Detailed explanations after each answer
- Completion screen with performance feedback
- Emoji-based result messages based on score
- Full dark mode support
- Added quiz link to home page quick access

Enables students to test knowledge interactively",2025-11-13T21:37:05Z,anderson-ufrj
estudo-grafos,00c90479c2f5e7bb702a51e92fcfc902e3a9b956,"feat: adiciona modo foco e botões de compartilhamento

Modo Foco:
- Botão flutuante para ativar/desativar modo foco
- Oculta header para leitura sem distrações
- Ícone de olho aberto/fechado
- Tooltip explicativo
- CSS dinâmico para esconder elementos

Compartilhamento Social:
- Menu flutuante com opções de compartilhamento
- Copiar link da página
- Compartilhar no WhatsApp
- Compartilhar no Twitter
- Compartilhar no LinkedIn
- Feedback visual ao copiar link
- Menu dropdown com animação
- Overlay para fechar ao clicar fora

Integração:
- Adicionados em todas 6 páginas de conteúdo
- Posicionamento fixo e empilhado verticalmente
- Suporte completo a dark mode
- Oculto na impressão

Melhora experiência de estudo e permite fácil
compartilhamento de conteúdo com colegas",2025-11-13T21:34:28Z,anderson-ufrj
estudo-grafos,a28bd754f2c8dce81873c68043632617c7918d26,"feat: implementa sistema de rastreamento de progresso com localStorage

Cria sistema completo de acompanhamento de estudos:

Componentes criados:
- ProgressContext: gerencia estado global do progresso
- ProgressTracker: checkbox em cada página para marcar como concluída
- ProgressBadge: badge flutuante com progresso circular

Funcionalidades:
- Salva progresso automaticamente no localStorage
- Badge circular mostra % de conclusão
- Link para página de roteiro
- Animações ao completar tópicos
- Feedback visual com estrela e ""Parabéns!""
- 6 páginas rastreáveis (5 teoria + 1 exercícios)

Integração:
- ProgressProvider no layout root
- ProgressTracker em todas as páginas de conteúdo
- ProgressBadge na home page
- Sincronização automática entre componentes

Permite que alunos acompanhem seu progresso de forma
visual e motivadora ao longo do curso",2025-11-13T21:25:18Z,anderson-ufrj
estudo-grafos,e1a0fbf718fe05a22cea1977e8aede2f290bb233,"feat: adiciona navegação sequencial e botão de impressão

Cria componentes reutilizáveis:
- PageNavigation: links anterior/próximo entre páginas
- PrintButton: botão flutuante para impressão

Implementa em todas as páginas de teoria:
- Fluxo: Conjuntos → Introdução → Caminhos → Matrizes → Fórmulas
- Botões com animação de hover
- Indicadores visuais (setas animadas)
- Botão de impressão fixo no canto inferior direito
- Tooltip ao passar o mouse
- Oculto na impressão (print:hidden)
- Suporte completo a dark mode

Melhora navegabilidade e permite estudo sequencial organizado",2025-11-13T21:16:02Z,anderson-ufrj
estudo-grafos,b6c05af89d702d7902fac659c38b4f7f18abdd17,"feat: habilita busca dinâmica em dispositivos móveis

Adiciona botão de busca no header mobile:
- Ícone de lupa clicável em telas pequenas
- SearchBar se expande ao clicar
- Mantém busca sempre visível no desktop
- Layout responsivo e acessível
- Suporta dark mode

Melhora UX permitindo que usuários mobile possam
buscar conteúdo facilmente no site",2025-11-13T21:08:21Z,anderson-ufrj
estudo-grafos,1fe9b5136065f090f3bf7abdf237ea1f79e3be1b,"feat: adiciona página de roteiro de estudos com tracker de progresso

Cria roteiro estruturado de 5 semanas:
- Semana 1: Fundamentos de Conjuntos
- Semana 2: Introdução aos Grafos
- Semana 3: Caminhos e Ciclos
- Semana 4: Representação Matricial
- Semana 5: Fórmulas e Exercícios

Funcionalidades:
- Checkboxes para marcar tópicos concluídos
- Barra de progresso visual
- Estimativa de tempo por tópico
- Links diretos para cada conteúdo
- Dicas de estudo organizadas
- Suporte completo a dark mode
- Layout responsivo

Resolve referência na home page que estava quebrada",2025-11-13T21:07:42Z,anderson-ufrj
estudo-grafos,2e14316331f112cc91d7c238847092630914c640,"feat: moderniza página de referências e expande busca

Atualiza página de referências:
- Substitui Header antigo por ModernHeader
- Adiciona suporte completo a dark mode
- Melhora visual com cards modernos e bordas arredondadas
- Breadcrumbs consistentes com outras páginas
- Botões verde com estilo moderno

Expande base de dados de busca:
- Adiciona algoritmos: Prim, Kruskal, Dijkstra, Floyd-Warshall, BFS, DFS
- Adiciona conceitos: árvore, grafo bipartido, grafo planar, Euler
- Melhora descoberta de conteúdo
- Total de 23 itens indexados",2025-11-13T21:06:53Z,anderson-ufrj
